open_time,ticket,symbol,type,open_price,profit,stop_loss,take_profit,close_time,close_price,commission,swap,profit_total
2025.07.26 7:44:19,1209439832,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:44:29,1209439888,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:44:39,1209439944,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:44:49,1209440000,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:44:59,1209440056,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:09,1209440112,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:19,1209440168,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:29,1209440224,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:39,1209440280,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:49,1209440336,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:45:59,1209440392,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:09,1209440448,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:19,1209440504,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:29,1209440560,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:39,1209440616,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:49,1209440672,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:46:59,1209440728,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:09,1209440784,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:19,1209440840,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:29,1209440896,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:39,1209440952,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:49,1209441008,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:47:59,1209441064,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:09,1209441120,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:19,1209441176,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:29,1209441232,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:39,1209441288,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:49,1209441344,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:48:59,1209441400,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:09,1209441456,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:19,1209441512,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:29,1209441568,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:39,1209441624,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:49,1209441680,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:49:59,1209441736,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:09,1209441792,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:19,1209441848,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:29,1209441904,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:39,1209441960,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:49,1209442016,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:50:59,1209442072,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:09,1209442128,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:19,1209442184,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:29,1209442240,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:39,1209442296,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:49,1209442352,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:51:59,1209442408,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:09,1209442464,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:19,1209442520,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:29,1209442576,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:39,1209442632,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:49,1209442688,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:52:59,1209442744,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:09,1209442800,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:19,1209442856,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:29,1209442912,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:39,1209442968,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:49,1209443024,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:53:59,1209443080,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:09,1209443136,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:19,1209443192,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:29,1209443248,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:39,1209443304,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:49,1209443360,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:54:59,1209443416,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:09,1209443472,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:19,1209443528,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:29,1209443584,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:39,1209443640,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:49,1209443696,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:55:59,1209443752,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:09,1209443808,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:19,1209443864,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:29,1209443920,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:39,1209443976,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:49,1209444032,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:59,1209444088,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:09,1209444144,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:19,1209444200,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:29,1209444256,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:39,1209444312,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:49,1209444368,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:57:59,1209444424,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:09,1209444480,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:19,1209444536,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:29,1209444592,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:39,1209444648,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:49,1209444704,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:58:59,1209444760,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:09,1209444816,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:19,1209444872,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:29,1209444928,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:39,1209444984,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:49,1209445040,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:59:59,1209445096,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:09,1209445152,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:19,1209445208,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:29,1209445264,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:39,1209445320,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:49,1209445376,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:00:59,1209445432,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:09,1209445488,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:19,1209445544,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:29,1209445600,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:39,1209445656,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:49,1209445712,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:01:59,1209445768,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:09,1209445824,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:19,1209445880,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:29,1209445936,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:39,1209445992,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:49,1209446048,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:02:59,1209446104,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:09,1209446160,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:19,1209446216,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:29,1209446272,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:39,1209446328,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:49,1209446384,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:03:59,1209446440,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:09,1209446496,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:19,1209446552,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:29,1209446608,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:39,1209446664,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:49,1209446720,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:04:59,1209446776,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:09,1209446832,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:19,1209446888,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:29,1209446944,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:39,1209447000,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:49,1209447056,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:05:59,1209447112,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:09,1209447168,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:19,1209447224,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:29,1209447280,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:39,1209447336,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:49,1209447392,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:06:59,1209447448,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:07:09,1209447504,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 8:07:19,1209447560,BTCUSD,buy,0.01,117405.90,116705.90,118405.90,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.
